institute,gcm,experiment,ensemble,rcm_name,downscale_realisation,variable,institute_rcm
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,NCC-NorESM1-M,rcp85,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,pr,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,tasmax,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,tasmin,CNRM-ALADIN63
CNRM,MOHC-HadGEM2-ES,historical,r1i1p1,ALADIN63,v1,tas,CNRM-ALADIN63
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,historical,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp45,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,NCC-NorESM1-M,historical,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,pr,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,tas,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,tasmax,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,ALADIN63,v1,tasmin,CNRM-ALADIN63
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,historical,r12i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,ICHEC-EC-EARTH,rcp85,r12i1p1,WRF381P,v1,tas,IPSL-WRF381P
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,pr,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,tas,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,tasmax,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,tasmin,CNRM-ALADIN63
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,tas,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,pr,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,tasmax,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,tasmin,IPSL-WRF381P
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,pr,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,tas,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,tasmax,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,tasmin,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,tas,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,tasmax,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,tasmin,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,pr,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,pr,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,tas,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,tasmax,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,tasmin,CNRM-ALADIN63
