institute,gcm,experiment,ensemble,rcm_name,downscale_realisation,variable,institute_rcm
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r12i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,rlds,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,rlus,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,rsds,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,rsus,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,snw,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,ts,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,clt,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,hfls,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,hfss,GERICS-REMO2015
GERICS,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,REMO2015,v2,huss,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,rlds,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,rlus,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,hfls,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,hfss,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,huss,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,rsds,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,clt,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,rsus,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,snw,GERICS-REMO2015
GERICS,IPSL-IPSL-CM5A-MR,historical,r1i1p1,REMO2015,v1,ts,GERICS-REMO2015
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,ts,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r3i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,cll,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,clm,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,clt,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,hfls,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,clh,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,rlds,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,rlus,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,rsds,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,rsus,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,hfss,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,huss,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,snc,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,snw,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,HIRHAM5,v1,ts,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,clt,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,hfls,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,hfss,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,clh,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,cll,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,clm,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,huss,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,rsds,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,rsus,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,rlds,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,rlus,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,snc,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,snw,DMI-HIRHAM5
DMI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,HIRHAM5,v1,ts,DMI-HIRHAM5
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,ts,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,ts,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,historical,r1i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,ts,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,ts,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,ICHEC-EC-EARTH,rcp85,r3i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,huss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,clh,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,hfls,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,hfss,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,clt,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,cll,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,clm,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,ts,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,snw,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,snc,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rsds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rlds,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rsus,CLMcom-ETH-COSMO-crCLIM-v1-1
CLMcom-ETH,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,COSMO-crCLIM-v1-1,v1,rlus,CLMcom-ETH-COSMO-crCLIM-v1-1
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,huss,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,rlds,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,rlus,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,rsds,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,rsus,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,snw,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,ts,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,clt,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,hfls,MOHC-HadREM3-GA7-05
MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,hfss,MOHC-HadREM3-GA7-05
